id,vote,Last Grade in School,Age,Gender,Latino or Hispanic Origin,Race,Party,Region
6089,2,3,5,1,2,9,2,1
6090,2,1,2,1,2,2,2,2
6091,2,4,0,2,2,1,3,2
6094,9,2,0,1,2,1,4,2
6098,1,4,4,1,2,1,1,1
6100,,1,1,1,1,4,3,1
6103,1,1,4,2,2,1,1,1
6104,,1,1,1,2,1,1,1
6106,,0,0,1,1,1,3,2
6107,3,3,2,1,2,1,4,1
6112,1,3,4,1,2,1,3,0
6113,,1,5,1,2,1,4,1
6120,1,2,3,2,2,1,4,1
6122,1,1,3,2,2,1,1,1
6123,,3,2,2,1,1,4,2
6126,2,2,3,2,2,1,2,2
6127,2,1,4,1,2,2,2,2
6128,,2,5,2,1,1,9,0
6130,2,2,2,1,2,1,2,2
6132,2,2,4,1,2,5,3,2
6134,,0,3,1,2,1,3,2
6136,2,3,4,1,2,2,2,1
6137,4,1,0,1,2,2,3,2
6138,,4,4,1,2,1,3,1
6141,4,1,4,1,2,1,2,1
6146,1,1,0,2,2,1,1,2
6147,2,3,5,1,2,1,1,2
6148,1,3,4,1,2,1,1,2
6149,2,4,1,2,2,2,2,1
6151,2,1,3,2,2,2,2,2
6153,,2,0,1,2,1,3,1
6161,1,4,4,2,2,1,1,0
6164,1,4,4,1,2,1,3,1
6165,2,4,3,1,2,5,3,2
6166,2,4,3,2,2,1,2,2
6168,,0,0,1,2,1,4,1
6172,3,1,3,1,2,9,4,0
6173,1,3,5,2,2,1,1,1
6175,1,3,3,1,2,1,1,1
6176,2,4,1,2,1,1,2,1
6178,3,3,0,1,2,1,3,2
6180,4,1,1,2,2,1,4,1
6182,2,2,2,2,2,2,2,1
6187,1,1,0,2,2,3,1,1
6191,2,3,2,2,2,1,2,2
6194,2,1,2,1,2,1,2,1
6195,4,1,0,1,2,1,4,0
6201,2,1,1,1,2,2,3,3
6202,2,4,4,1,2,1,2,3
6205,9,1,5,2,2,1,9,1
6209,2,0,2,2,2,2,2,1
6210,1,1,4,1,2,1,4,3
6217,2,0,0,1,2,1,2,2
6218,1,4,2,1,2,1,3,1
6220,1,1,0,2,2,1,4,2
6221,4,2,3,2,2,1,1,1
6222,1,1,3,1,2,1,1,2
6224,2,4,4,1,2,1,2,2
6225,3,4,2,1,1,1,3,3
6226,4,4,3,1,2,1,4,3
6231,2,2,0,1,2,1,2,1
6232,2,4,4,1,2,1,4,3
6233,1,1,4,1,2,1,1,3
6237,1,2,3,1,1,1,1,1
6238,1,4,1,2,2,1,3,3
6239,2,4,4,2,9,1,2,2
6241,1,2,4,1,2,1,1,3
6243,3,2,0,1,2,3,4,3
6248,4,1,1,1,2,1,2,2
6250,3,3,1,1,2,1,4,2
6251,2,4,0,2,2,2,3,2
6252,1,1,5,1,2,1,1,2
6253,2,0,3,1,2,2,2,1
6254,1,9,1,2,2,1,1,1
6257,3,2,5,2,2,1,2,3
6258,1,1,4,1,2,1,2,1
6260,1,2,1,2,2,1,1,2
6261,1,9,2,1,2,4,1,1
6265,,1,2,1,2,1,1,1
6267,1,2,3,1,1,1,3,2
6275,2,3,3,1,1,1,2,3
6277,2,1,3,2,2,2,2,1
6279,1,3,1,1,2,1,3,2
6280,2,1,4,1,2,1,3,3
6281,1,2,4,1,2,1,1,3
6282,3,3,4,1,2,1,3,1
6284,3,2,3,1,2,9,2,3
6285,2,9,0,1,1,4,3,3
6292,1,2,3,1,2,1,1,3
6304,1,2,4,1,2,1,1,1
6306,2,1,0,2,2,9,2,2
6307,1,2,3,2,2,1,1,3
6310,2,0,5,1,2,1,4,3
6315,1,1,4,2,2,1,3,1
6318,2,4,2,2,2,2,2,2
6319,1,2,1,1,2,1,4,2
6325,2,9,0,2,2,1,1,3
6329,3,2,3,1,2,1,2,1
6330,2,2,0,1,2,1,3,3
6332,2,4,2,2,2,1,3,3
6349,2,4,3,2,2,1,3,0
6352,2,4,4,2,2,5,3,0
6358,1,1,4,1,2,1,3,1
6362,1,2,5,2,2,1,1,3
6363,2,1,3,1,2,2,2,3
6364,9,1,4,1,1,4,3,2
6366,2,2,3,2,2,1,2,3
6368,2,2,3,2,2,1,2,3
6369,2,4,5,2,2,1,2,3
6370,2,2,1,1,2,1,3,1
6373,1,1,0,1,2,1,1,1
6376,2,2,2,1,2,1,3,3
6381,1,3,1,2,2,1,1,3
6382,2,0,2,1,2,1,2,4
6384,2,1,3,1,2,1,2,2
6387,1,4,1,2,2,9,3,1
6391,1,2,4,1,2,1,1,1
6393,4,1,5,2,2,1,2,1
6395,1,4,4,1,2,1,1,0
6396,1,2,4,2,2,1,9,0
6397,2,2,4,1,2,1,3,3
6399,2,2,0,1,2,1,3,0
6410,2,2,5,2,2,1,2,3
6411,2,2,2,2,2,1,2,0
6412,1,1,3,1,2,1,4,1
6416,2,2,3,2,2,2,3,0
6418,1,1,4,1,2,1,1,1
6420,2,0,1,2,2,1,4,1
6422,2,1,2,1,2,2,2,1
6425,2,3,0,2,1,1,3,1
6426,9,2,4,2,2,1,9,1
6427,3,4,0,1,2,1,3,0
6433,1,2,3,1,2,1,3,1
6435,2,4,2,2,2,2,2,1
6438,4,2,2,2,2,2,3,1
6440,2,4,5,1,2,1,1,0
6441,2,3,1,1,2,2,2,0
6442,2,2,0,1,2,2,2,1
6450,1,2,5,1,2,1,3,1
6451,1,4,0,2,2,1,1,0
6452,3,3,1,1,2,1,3,0
6460,,1,1,1,2,2,3,1
6461,2,1,3,2,1,4,2,0
6468,2,1,4,1,2,1,3,1
6469,4,1,0,1,2,1,9,1
6470,1,3,4,2,2,1,3,1
6471,,4,3,1,2,3,2,1
6480,,4,2,1,2,1,3,1
6481,,3,2,1,2,9,1,1
6488,1,1,4,2,2,1,1,1
6490,2,4,2,1,2,1,2,3
6500,1,2,4,1,2,1,3,3
6509,2,2,4,1,2,3,2,3
6518,,1,1,2,1,4,4,3
6519,2,1,1,2,2,2,2,3
6522,1,2,3,2,2,1,1,3
6525,1,2,5,1,2,1,1,1
6526,2,2,1,1,2,4,3,3
6527,,1,1,1,1,3,3,4
6530,2,3,5,1,2,2,2,3
6531,1,2,1,2,2,1,3,3
6543,1,3,4,2,2,1,3,3
6544,9,1,4,1,2,2,3,1
1,1,4,3,2,2,1,1,1
2,4,2,2,2,2,2,4,1
3,,1,0,1,2,1,4,1
4,,2,0,2,2,1,4,1
5,2,4,4,1,2,2,2,1
6,1,4,5,1,2,1,3,1
7,1,3,5,2,2,1,1,1
8,1,4,5,1,2,2,2,1
9,,1,0,1,2,1,1,1
10,1,2,2,2,2,1,1,1
11,2,3,0,2,1,2,2,1
12,2,1,1,2,2,2,3,1
13,,1,4,1,2,1,3,1
14,3,4,2,2,2,1,3,1
15,1,3,2,1,2,1,1,1
16,2,2,4,2,2,2,2,1
17,1,1,5,2,2,1,1,1
18,,1,4,2,2,1,1,1
19,2,1,4,2,2,1,2,4
20,,1,0,2,2,2,4,4
21,2,2,4,2,2,1,4,4
22,1,3,3,1,2,1,1,3
23,1,4,3,1,2,1,1,3
24,1,4,1,2,2,1,1,3
25,3,1,0,1,2,1,4,3
26,1,3,3,2,2,5,1,3
27,,2,3,1,2,2,4,3
28,,1,5,2,2,1,4,3
29,1,2,5,2,2,1,1,3
30,1,3,5,2,2,1,2,3
31,,2,0,1,1,3,3,3
32,1,2,5,1,2,1,1,3
33,4,4,5,1,2,1,1,3
34,1,1,4,2,2,1,1,3
35,1,3,5,1,1,5,2,3
36,2,4,5,2,2,1,2,3
37,1,1,2,2,2,1,4,3
38,1,4,0,1,1,2,3,3
39,1,3,4,1,2,1,3,3
40,2,2,4,2,1,1,3,3
41,2,3,3,2,2,1,2,3
42,1,3,0,2,2,1,3,3
43,1,2,5,2,2,1,3,3
44,2,4,5,1,2,1,1,3
45,2,1,5,2,2,1,2,1
46,,1,4,2,2,1,3,1
47,2,2,4,2,2,2,2,1
48,1,4,3,1,2,5,3,1
49,1,4,4,2,2,1,1,1
50,1,2,5,1,2,1,2,1
51,,1,4,1,2,1,1,1
52,1,3,5,1,2,1,1,1
53,3,2,5,2,2,1,1,1
54,,2,4,2,2,1,3,1
55,1,4,4,2,2,1,1,1
56,,1,1,1,2,1,3,1
57,,2,2,2,2,1,2,1
58,2,3,4,1,2,1,3,1
59,1,1,4,1,2,1,3,1
60,2,2,0,2,1,5,3,3
61,2,4,5,1,2,1,3,3
62,2,4,2,2,1,1,2,3
63,,2,4,2,2,1,2,3
64,2,2,0,1,2,1,2,3
65,2,2,1,1,2,1,2,3
66,1,3,0,1,2,1,1,3
67,2,3,2,1,1,5,3,3
68,2,4,4,1,2,2,3,3
69,4,3,4,2,2,1,2,3
70,2,3,5,2,2,2,2,3
71,2,3,2,2,2,1,1,3
72,1,4,1,1,1,1,1,3
73,2,2,1,1,2,1,2,3
74,1,2,4,1,2,1,1,3
75,1,2,5,2,2,1,1,3
76,1,2,4,2,2,1,2,3
77,2,1,0,1,1,5,4,3
78,2,3,0,2,2,1,2,3
79,1,4,4,1,2,3,3,3
80,1,3,4,1,2,1,1,3
81,4,1,0,1,2,1,2,3
82,3,3,1,1,2,1,3,3
83,,3,3,2,2,3,1,3
84,,1,3,2,1,5,4,3
85,,4,3,2,2,1,2,3
86,,2,1,1,1,5,4,3
87,,1,3,1,2,1,4,3
88,,2,4,1,2,1,2,3
89,,2,0,1,2,3,2,3
90,,4,2,1,2,1,1,3
91,,1,1,1,2,3,3,3
92,,1,0,2,2,1,1,3
93,,2,0,1,1,5,4,3
94,,1,3,2,2,1,4,3
95,,2,0,2,1,5,4,3
96,1,2,5,2,2,5,3,3
97,2,3,5,1,1,5,3,3
98,4,2,4,2,2,1,3,3
99,1,2,3,1,2,1,4,3
100,,1,5,2,2,1,3,3
101,2,4,5,1,2,1,2,3
102,3,1,5,1,2,1,3,3
103,1,3,1,2,2,1,1,3
104,1,2,5,1,2,1,2,3
105,4,2,2,2,2,1,2,3
106,2,2,5,1,1,5,2,3
107,4,4,1,2,2,1,3,3
108,2,3,3,2,2,1,2,3
109,1,4,4,1,2,1,1,3
110,2,2,0,1,2,1,2,3
111,2,2,4,2,2,1,3,3
112,2,2,4,2,2,1,2,3
113,1,2,3,2,2,1,1,3
114,2,3,0,1,2,1,2,3
115,2,4,4,1,2,1,2,3
116,2,3,3,1,2,1,2,3
117,,3,1,1,2,2,3,3
118,1,3,5,2,2,1,1,3
119,2,3,5,2,2,1,3,3
120,2,2,3,2,2,1,3,3
121,2,2,4,1,2,1,2,3
122,1,4,2,1,2,1,3,3
123,1,2,4,2,1,1,1,3
124,1,1,5,2,2,1,1,3
125,2,2,4,1,2,1,2,3
126,1,2,5,1,2,1,1,3
127,2,4,2,1,2,1,2,3
128,4,1,4,2,2,1,1,3
129,3,3,2,2,2,1,2,3
130,1,1,4,1,2,1,1,3
131,2,2,4,2,2,1,2,3
132,1,2,4,2,2,1,3,3
133,1,3,3,2,2,1,1,3
134,2,2,2,1,2,2,3,3
135,1,3,3,1,1,2,2,3
136,,4,2,1,2,1,3,3
137,2,4,5,2,2,1,2,3
138,2,4,2,2,2,1,2,3
139,2,3,5,2,2,1,2,3
140,2,2,5,2,2,1,2,3
141,2,3,5,2,2,1,3,3
142,2,4,5,1,2,1,2,3
143,2,4,3,2,1,1,2,3
144,,2,5,2,2,1,3,3
145,2,3,5,2,2,1,3,3
146,2,2,4,1,1,1,2,3
147,1,1,5,1,2,1,1,3
148,2,4,4,1,2,1,3,3
149,2,2,4,1,2,1,2,3
150,1,2,5,2,2,1,1,3
151,,2,4,1,2,3,4,3
152,1,3,4,2,2,1,3,3
153,1,2,4,2,2,1,1,3
154,1,1,4,2,2,1,3,3
155,1,2,4,1,2,1,1,3
156,,2,5,2,2,1,1,3
157,2,3,4,1,2,1,3,3
158,2,4,2,1,2,1,2,3
159,1,2,5,1,2,1,1,3
160,2,3,3,1,2,1,4,3
161,2,4,4,2,2,1,2,3
162,2,2,5,1,1,5,2,3
163,1,3,4,1,2,1,1,3
164,4,2,0,2,1,5,4,3
165,1,2,4,2,2,1,1,3
166,,1,0,1,2,1,3,3
167,1,3,1,1,2,1,2,3
168,2,2,5,2,2,1,2,3
169,2,3,2,2,2,3,2,3
170,1,2,5,2,2,1,1,3
171,1,2,4,2,2,1,1,3
172,,1,5,2,2,1,2,3
173,2,3,3,2,2,1,2,3
174,2,3,3,1,2,2,2,3
175,2,1,0,1,2,1,4,3
176,3,3,4,1,2,1,4,0
177,1,1,4,2,2,1,1,0
178,2,4,3,2,2,1,2,0
179,1,2,5,2,2,1,3,0
180,1,1,4,1,2,2,3,0
181,1,3,4,2,2,1,1,0
182,2,1,0,2,2,1,2,0
183,2,4,4,1,2,1,3,0
184,1,2,5,1,2,1,1,0
185,2,3,5,1,2,1,2,0
186,4,2,3,2,2,1,1,0
187,4,4,3,2,2,1,3,0
188,,4,5,2,2,1,2,0
189,,1,0,2,2,3,2,0
190,2,1,5,2,2,1,3,0
191,2,4,4,2,2,1,2,0
192,2,1,1,2,2,2,2,1
193,2,4,3,1,2,2,3,1
194,2,3,4,2,2,1,3,1
195,2,4,3,2,2,1,2,1
196,,1,2,1,2,1,4,1
197,1,2,0,1,2,1,1,1
198,1,2,4,2,2,1,1,1
199,2,2,3,2,2,2,2,1
200,2,2,2,1,2,2,2,1
201,1,2,1,1,2,1,1,1
202,2,3,2,2,2,2,2,1
203,2,2,2,2,1,1,2,1
204,2,3,5,1,2,1,2,1
205,2,2,4,1,2,1,2,1
206,4,4,2,2,2,1,4,1
207,2,2,2,2,2,2,2,1
208,2,3,2,2,2,2,2,1
209,1,3,0,1,2,5,2,1
210,4,2,0,2,1,1,4,1
211,2,4,1,1,1,5,2,1
212,2,2,5,2,2,1,2,1
213,2,2,1,1,2,2,2,1
214,4,3,2,1,2,5,1,1
215,,2,0,1,2,1,2,1
216,,1,0,2,2,2,3,1
217,,1,0,2,2,1,3,1
218,1,3,5,1,2,1,1,1
219,1,3,0,2,2,5,2,1
220,2,3,4,2,2,1,3,1
221,,4,4,1,1,1,3,1
222,1,1,2,1,2,1,1,1
223,2,3,4,1,2,1,2,1
224,2,1,5,1,2,1,2,1
225,1,3,4,2,2,1,3,1
226,2,3,4,1,2,1,4,1
227,1,2,0,1,2,1,1,1
228,2,1,5,2,2,1,2,1
229,1,3,4,1,2,1,1,1
230,2,3,3,1,2,1,4,1
231,1,3,5,1,2,1,3,1
232,2,2,5,2,2,2,2,1
233,1,3,5,1,2,1,3,1
234,2,2,3,1,2,1,2,1
235,2,1,5,1,2,1,2,1
236,1,2,5,2,2,1,3,1
237,1,2,5,2,2,1,3,1
238,1,1,4,2,2,1,1,1
239,1,3,5,1,2,1,1,1
240,1,4,4,1,2,1,1,1
241,2,2,5,2,2,1,2,1
242,2,2,4,2,2,1,2,1
243,2,4,3,2,2,2,2,1
244,2,2,5,2,1,1,2,1
245,2,3,4,1,2,1,2,1
246,4,4,4,1,2,1,3,1
247,1,4,5,2,2,5,3,1
248,2,3,3,2,2,1,2,1
249,1,4,5,1,2,1,3,1
250,1,3,5,2,2,1,1,1
251,2,3,5,2,2,1,2,1
252,2,3,3,2,2,2,3,1
253,1,3,4,2,2,1,1,1
254,2,2,5,2,2,5,2,1
255,1,3,4,2,1,1,2,1
256,1,2,4,1,2,1,1,1
257,1,4,5,1,2,1,1,1
258,1,1,5,2,2,1,4,1
259,,1,2,2,2,2,4,1
260,1,2,5,2,2,1,1,1
261,1,2,5,1,2,1,3,1
262,2,3,5,2,2,1,3,1
263,1,1,4,1,2,1,1,1
264,2,3,4,2,2,1,2,1
265,2,2,4,2,2,1,2,1
266,2,3,4,1,2,1,2,1
267,1,4,4,1,2,1,3,1
268,1,1,5,1,2,3,4,1
269,4,2,4,2,2,1,3,1
270,,4,0,2,2,3,4,1
271,1,2,5,2,2,1,1,1
272,,3,0,2,2,2,3,1
273,,2,3,2,2,2,1,1
274,1,4,4,2,2,5,1,1
275,,3,4,1,2,1,4,1
276,2,3,4,2,2,2,2,1
277,1,1,5,2,2,1,1,1
278,,3,0,1,2,1,3,1
279,1,4,5,2,2,1,1,1
280,2,3,5,1,2,2,2,1
281,1,3,4,2,2,1,3,1
282,2,3,4,2,2,2,2,1
283,2,3,5,1,2,1,2,4
284,1,1,5,1,1,5,1,4
285,2,2,5,2,2,5,2,4
286,2,4,4,1,2,1,2,4
287,2,4,3,2,2,3,2,4
288,2,2,4,1,2,1,2,3
289,1,2,4,2,2,1,1,3
290,3,3,4,1,2,2,3,3
291,1,4,0,1,2,1,1,3
292,,2,2,2,2,1,1,3
293,,1,5,1,2,1,2,3
294,2,3,4,2,2,1,2,3
295,1,3,3,2,2,1,3,3
296,1,3,5,2,2,1,1,3
297,1,4,3,1,1,1,3,3
298,1,2,4,2,2,1,1,3
299,2,1,5,2,2,1,2,3
300,2,1,1,1,2,2,2,2
301,2,2,1,2,2,5,3,2
302,1,4,2,1,2,1,3,2
303,2,4,5,2,2,1,3,2
304,4,3,3,2,2,5,2,2
305,4,1,2,2,1,5,1,2
306,2,3,3,1,2,1,2,2
307,2,1,0,2,2,2,2,2
308,2,3,1,2,2,1,2,2
309,4,3,0,1,2,1,3,2
310,,1,2,1,2,1,4,2
311,,1,0,1,2,1,1,2
312,,3,0,2,2,3,2,2
313,2,1,0,2,2,2,1,2
314,1,2,4,2,2,1,1,2
315,2,2,0,1,2,1,2,2
316,3,2,5,2,2,1,2,2
317,1,3,3,1,1,1,2,2
318,2,3,3,2,2,1,2,2
319,2,4,3,2,2,2,2,2
320,2,2,4,2,2,1,2,2
321,,2,4,2,2,2,2,2
322,1,3,4,2,2,1,3,2
323,2,2,3,1,2,1,3,2
324,1,2,4,2,2,1,1,2
325,2,1,2,1,2,1,3,2
326,3,4,5,2,2,1,3,2
327,1,4,4,1,2,5,3,2
328,1,2,3,2,2,1,1,2
329,1,1,4,1,2,1,1,2
330,2,2,5,1,2,1,3,2
331,1,2,2,1,2,1,1,2
332,,2,4,1,2,1,2,2
333,1,2,4,2,2,1,1,2
334,1,3,3,1,2,1,3,2
335,1,4,2,1,2,1,3,2
336,1,1,4,2,2,1,1,2
337,,1,0,1,2,1,1,2
338,1,2,3,1,2,1,1,2
339,1,3,5,1,2,1,3,2
340,2,4,4,2,2,2,2,2
341,1,2,4,1,2,1,4,2
342,2,4,4,2,2,1,2,2
343,4,2,4,2,2,5,4,2
344,3,1,0,2,2,5,3,2
345,4,1,2,2,2,1,4,2
346,1,2,3,1,2,1,1,2
347,1,1,5,2,2,1,1,2
348,1,3,4,1,2,1,3,2
349,2,1,5,2,2,2,2,2
350,2,1,5,1,2,1,2,2
351,2,3,5,2,2,2,2,2
352,2,4,5,1,2,1,2,2
353,2,1,5,2,2,2,2,2
354,2,1,4,2,2,1,2,2
355,1,3,3,2,2,1,1,2
356,1,2,5,2,2,1,1,2
357,2,1,4,2,2,1,2,2
358,2,1,3,1,2,1,2,2
359,1,1,5,2,2,1,1,2
360,2,4,4,2,2,1,3,2
361,,2,5,2,2,1,2,2
362,2,3,2,1,2,1,3,2
363,,3,3,1,2,1,3,2
364,4,1,1,2,2,1,3,2
365,,2,0,1,2,1,4,2
366,1,4,3,2,2,1,1,2
367,2,2,4,2,2,1,3,2
368,,3,3,2,2,1,3,2
369,2,1,4,2,2,1,2,2
370,1,2,5,2,2,1,3,2
371,2,3,4,2,2,1,2,2
372,1,1,5,2,2,1,4,2
373,2,1,5,2,2,1,2,2
374,,1,4,2,2,1,2,2
375,1,1,5,2,2,1,1,2
376,,1,5,2,2,1,2,2
377,1,1,1,1,2,1,1,2
378,2,1,5,1,2,3,2,2
379,2,4,5,1,2,3,3,2
380,2,3,3,2,2,1,3,1
381,1,4,5,2,2,1,1,1
382,1,3,4,1,1,1,1,1
383,,1,1,2,2,2,2,1
384,2,1,5,1,2,1,2,1
385,1,2,5,2,2,1,1,1
386,,1,5,2,2,1,2,1
387,2,1,4,1,2,1,2,1
388,1,1,4,1,2,1,3,1
389,1,2,4,1,2,1,1,1
390,2,1,5,1,2,3,2,1
391,2,1,3,1,2,1,1,1
392,1,2,5,2,2,1,2,1
393,1,4,4,1,2,1,2,1
394,2,2,5,1,2,1,2,1
395,,1,2,1,2,1,4,1
396,2,2,5,1,2,2,2,1
397,2,4,2,2,2,2,3,1
398,4,2,2,1,2,1,4,1
399,1,3,1,2,2,1,1,1
400,4,2,0,1,2,1,4,1
401,,1,0,2,2,1,4,1
402,,3,2,2,2,1,1,1
403,2,2,1,1,2,1,2,1
404,2,2,3,2,2,2,2,1
405,,1,3,1,2,1,3,1
406,2,1,1,2,2,1,2,0
407,2,3,4,1,2,1,2,0
408,3,3,4,1,2,1,3,0
409,2,3,3,1,2,1,2,0
410,,4,5,1,2,1,1,0
411,,3,5,2,2,1,1,0
412,1,3,3,2,2,1,1,1
413,,2,0,2,2,1,2,1
414,2,3,4,1,2,1,2,1
415,2,3,4,1,2,1,3,1
416,1,1,1,1,2,1,1,1
417,1,2,5,2,2,1,2,1
418,2,1,2,1,2,2,1,1
419,1,3,1,2,2,1,1,1
420,4,3,3,1,2,2,2,1
421,1,3,4,2,2,1,3,1
422,1,2,4,2,2,1,1,1
423,1,2,4,2,2,1,1,1
424,1,2,3,2,2,1,1,1
425,1,3,4,1,2,1,2,1
426,,4,4,2,2,1,2,1
427,2,2,5,2,2,5,2,1
428,2,4,2,2,2,1,2,1
429,1,2,1,1,2,1,1,0
430,3,3,0,1,2,1,4,0
431,2,4,4,1,2,1,2,0
432,1,2,2,1,2,1,3,0
433,2,2,4,2,2,1,2,0
434,1,2,4,2,2,1,3,0
435,1,1,3,1,2,1,3,0
436,,2,5,2,2,1,2,0
437,2,4,2,2,2,1,2,0
438,2,2,5,2,2,1,2,0
439,3,4,5,2,2,1,4,0
440,1,3,3,2,2,1,1,0
441,2,3,3,1,2,1,2,0
442,,2,4,1,2,1,3,0
443,2,4,5,2,2,2,2,0
444,3,2,4,2,2,1,3,0
445,,3,0,2,2,5,4,0
446,2,2,3,2,2,2,2,0
447,2,3,5,2,2,1,2,0
448,2,4,2,1,2,1,3,0
449,2,2,5,1,2,2,2,2
450,2,2,4,2,2,2,2,2
451,2,3,5,1,2,1,2,2
452,4,1,0,1,2,1,4,2
453,,3,2,2,2,1,3,2
454,2,2,4,1,2,1,2,2
455,2,3,2,2,2,1,4,2
456,1,1,5,1,2,1,1,2
457,1,3,4,1,2,1,3,2
458,3,3,3,2,2,1,1,2
459,2,2,5,2,2,1,2,2
460,1,2,5,2,2,1,1,2
461,1,1,4,2,2,1,3,2
462,2,4,4,2,2,1,3,2
463,2,1,4,1,2,2,2,2
464,2,4,5,2,2,1,3,2
465,1,2,4,1,2,1,3,2
466,2,2,4,1,2,1,2,2
467,,3,4,1,2,2,3,2
468,1,3,3,2,2,1,1,2
469,1,4,3,1,2,1,4,2
470,1,4,5,1,2,1,1,2
471,2,2,3,2,2,2,2,2
472,2,2,4,2,2,1,2,2
473,1,1,5,2,2,1,1,2
474,1,1,3,1,2,1,3,2
475,2,3,3,2,2,1,2,2
476,1,3,3,2,2,1,1,2
477,1,4,4,2,2,1,1,2
478,1,4,2,2,2,1,1,2
479,2,4,5,2,2,1,2,2
480,2,3,3,2,2,1,3,2
481,1,2,5,1,2,1,1,2
482,1,3,4,2,2,1,3,2
483,3,3,4,1,2,1,4,2
484,2,2,4,2,2,1,2,2
485,,2,2,1,2,1,2,2
486,2,2,4,1,2,5,3,2
487,1,1,0,2,2,2,4,2
488,2,3,4,1,2,5,4,1
489,1,4,5,1,2,1,3,1
490,2,1,3,1,2,2,3,1
491,1,4,1,2,2,1,1,1
492,2,1,3,2,2,2,2,1
493,1,1,0,2,2,1,1,1
494,1,4,4,2,2,1,1,1
495,1,2,5,2,2,1,3,1
496,,2,5,2,2,1,1,1
497,2,2,3,2,2,2,2,1
498,1,2,0,2,2,1,1,1
499,2,2,5,2,2,1,2,1
500,1,2,5,2,2,1,1,1
501,,1,4,2,2,1,2,1
502,3,2,0,1,2,1,3,2
503,1,2,4,1,2,1,1,2
504,2,1,4,1,2,2,3,2
505,1,1,0,2,1,5,1,2
506,,1,2,1,1,5,2,2
507,,2,2,2,2,1,2,2
508,1,4,3,2,2,1,3,2
509,1,2,3,1,2,1,3,2
510,2,2,5,2,2,1,2,2
511,1,1,5,2,2,1,2,2
512,1,1,4,2,2,1,1,2
513,1,2,5,2,2,1,3,2
514,,1,2,1,2,2,2,2
515,2,3,5,2,2,1,3,2
516,1,1,5,2,2,1,1,2
517,,2,2,2,1,1,4,2
518,2,2,4,1,1,2,4,2
519,1,1,5,1,2,1,1,2
520,1,3,4,2,2,1,1,3
521,1,2,5,2,2,1,3,3
522,1,3,4,2,2,1,2,3
523,2,2,5,2,2,1,3,3
524,2,1,5,2,2,1,3,3
525,2,1,2,2,1,1,2,2
526,,3,0,2,2,1,3,2
527,,3,5,2,2,3,2,2
528,2,4,4,2,2,1,2,2
529,1,3,0,1,2,1,1,3
530,1,1,5,1,2,1,1,3
531,1,4,5,1,2,1,3,3
532,1,2,5,1,2,1,1,3
533,1,1,4,2,2,1,3,3
534,,2,4,2,2,1,3,3
535,,2,5,2,2,1,3,0
536,1,3,5,1,2,1,1,0
537,1,4,4,1,2,1,1,0
538,2,2,3,2,2,2,3,0
539,2,1,4,1,2,2,2,0
540,3,2,0,2,2,1,3,0
541,1,1,4,1,2,1,1,0
542,1,4,4,2,2,1,3,0
543,2,4,5,1,2,1,2,0
544,1,3,4,1,2,1,1,0
545,4,4,3,2,2,1,4,0
546,,1,4,1,2,1,2,0
547,1,3,2,2,2,1,1,0
548,1,1,4,2,2,1,1,0
549,2,4,3,2,2,1,2,0
550,2,4,3,1,2,1,2,0
551,2,4,2,1,2,1,2,0
552,2,3,4,2,2,1,3,0
553,1,3,4,2,2,1,1,0
554,2,4,5,2,2,2,2,0
555,,1,0,1,1,3,3,0
556,1,3,1,1,2,1,3,0
557,1,2,5,2,2,1,3,0
558,1,2,3,2,2,1,1,0
559,1,1,2,2,2,1,1,0
560,1,4,4,1,2,1,3,0
561,1,3,3,1,2,1,1,0
562,2,2,5,2,2,1,2,3
563,1,2,4,1,2,1,1,3
564,1,4,5,2,2,1,1,3
565,1,3,2,1,1,5,1,3
566,1,2,2,1,1,1,3,3
567,,4,3,2,2,1,4,3
568,1,2,4,1,2,1,1,3
569,1,1,5,2,2,1,1,3
570,1,1,5,1,2,1,3,3
571,1,2,0,2,1,1,1,3
572,2,4,4,2,2,1,2,3
573,3,2,5,2,2,1,3,3
574,4,4,5,2,2,2,2,0
575,2,2,3,2,2,5,2,0
576,1,2,5,1,2,1,2,0
577,2,4,2,1,1,5,2,0
578,1,4,2,2,2,1,1,0
579,1,4,4,2,2,1,1,0
580,3,2,2,2,2,1,3,0
581,2,2,0,2,1,2,4,0
582,,1,3,1,2,1,2,0
583,,1,0,1,2,1,3,0
584,3,4,2,1,2,1,3,0
585,2,3,0,1,2,1,2,0
586,1,2,4,2,2,1,1,0
587,2,4,4,1,2,1,2,0
588,2,3,4,2,2,1,2,0
589,2,1,0,2,2,2,1,0
590,1,2,4,1,2,1,1,0
591,2,2,5,1,2,1,2,0
592,1,4,4,1,2,1,3,0
593,1,4,4,1,2,1,1,0
594,,4,5,1,2,1,2,0
595,1,3,4,1,2,1,4,0
596,2,4,5,1,2,1,2,0
597,2,1,0,2,2,2,3,0
598,,2,3,1,2,1,1,0
599,1,3,1,2,2,1,3,0
600,2,3,5,2,2,1,2,0
601,,1,0,1,2,2,2,0
602,1,2,4,2,2,1,3,0
603,2,2,5,2,2,1,2,0
604,,3,4,1,2,1,3,0
605,1,4,5,1,1,1,1,0
606,1,2,1,2,2,1,1,0
607,2,3,2,2,2,1,2,0
608,1,2,5,2,2,1,1,0
609,1,4,3,2,2,1,1,0
